Departmant,Item,Tdate,TypeID,Qty,Cost,Rate
SQGM,Panadol,17/01/2020,1,14,2.1,2.9
NOV 18TH,AM 10 MG TAB,30/01/2020,1,1,11.41,12.67
MSQ,Risperdal,01/02/2020,1,5,9.75,10.7
MARS,Amaryl,20/01/2020,1,15,20.07,21.69
NOV 18TH,Advil,09/02/2020,1,5,4.97,5.82
W/SALE,Magne B6,01/02/2020,1,22,18.35,19.8
HAIL,AM 10 MG TAB,08/02/2020,1,19,11.41,12.67
NOV 18TH,Advil,13/01/2020,1,20,4.97,5.82
MSQ,Panadol,17/02/2020,1,7,2.1,2.9
SHELL,Magne B6,02/01/2020,1,26,18.35,19.8
MABELLA1,Zoloft,02/01/2020,1,18,17.49,18.93
SHELL,Emend,16/02/2020,1,13,3.42,4.2
W/SALE,Advil,30/01/2020,1,11,4.97,5.82
SQGM,Lisinopril,21/01/2020,1,26,11.07,12.06
MSQ,Panadol,04/02/2020,1,14,2.1,2.9
MABELLA1,A D  25GM. CREAM,21/01/2020,1,27,16.69,18.08
MSQ,Advil,01/01/2020,1,27,4.97,5.82
MSQ,Miralax,07/01/2020,1,26,19.21,20.87
MSQ,Panadol,30/01/2020,1,23,2.1,2.9
W/SALE,Panadol,28/01/2020,1,27,2.1,2.9
SQGM,Lisinopril,06/01/2020,1,10,11.07,12.06
HAIL,Risperdal,03/02/2020,1,26,9.75,10.7
W/SALE,NyQuill,13/01/2020,1,25,15.51,16.88
SHELL,Lisinopril,30/01/2020,1,24,11.07,12.06
NOV 18TH,Emend,10/01/2020,1,29,3.42,4.2
MARS,Lisinopril,30/01/2020,1,1,11.07,12.06
MABELLA1,Sebastian 20GM CREAM,23/01/2020,1,8,15.34,16.38
MARS,Miralax,09/01/2020,1,22,19.21,20.87
W/SALE,Emend,17/02/2020,1,11,3.42,4.2
NOV 18TH,AM 10 MG TAB,07/02/2020,1,28,11.41,12.67
MARS,Amaryl,12/02/2020,1,10,20.07,21.69
HAIL,Advil,25/01/2020,1,21,4.97,5.82
W/SALE,Amaryl,17/02/2020,1,22,20.07,21.69
MABELLA1,Lisinopril,13/01/2020,1,27,11.07,12.06
ALKHUWAIR,BE PLUS 30G,06/01/2020,1,21,18.02,19.34
SQGM,A D  25GM. CREAM,17/01/2020,1,29,16.69,18.08
SQGM,Lisinopril,13/01/2020,1,24,11.07,12.06
W/SALE,Advil,15/02/2020,1,7,4.97,5.82
SHELL,Magne B6,02/01/2020,1,14,18.35,19.8
ALKHUWAIR,Zoloft,21/01/2020,1,21,17.49,18.93
SHELL,NyQuill,31/01/2020,1,26,15.51,16.88
ALKHUWAIR,Advil,07/01/2020,1,13,4.97,5.82
MSQ,Miralax,10/02/2020,1,9,19.21,20.87
HAIL,Visine,03/02/2020,1,10,6.63,7.56
ALKHUWAIR,NyQuill,03/02/2020,1,28,15.51,16.88
HAIL,Visine,10/02/2020,1,7,6.63,7.56
SQGM,Magne B6,17/02/2020,1,27,18.35,19.8
MABELLA1,Panadol,31/01/2020,1,14,2.1,2.9
HAIL,Magne B6,15/02/2020,1,6,18.35,19.8
W/SALE,Amaryl,08/01/2020,1,9,20.07,21.69
MARS,Panadol,28/01/2020,1,6,2.1,2.9
ALKHUWAIR,BON CREAM 15G,26/01/2020,1,11,7.93,8.87
MSQ,AM 10 MG TAB,15/01/2020,1,14,11.41,12.67
ALKHUWAIR,Visine,12/02/2020,1,8,6.63,7.56
HAIL,BE PLUS 30G,05/02/2020,1,18,18.02,19.34
NOV 18TH,BE PLUS 30G,18/01/2020,1,29,18.02,19.34
MABELLA1,BON CREAM 15G,09/01/2020,1,24,7.93,8.87
W/SALE,Emend,26/01/2020,1,9,3.42,4.2
NOV 18TH,Risperdal,09/01/2020,1,25,9.75,10.7
SQGM,BON CREAM 15G,09/02/2020,2,26,7.93,8.87
MABELLA1,A 5 MG TAB,24/01/2020,2,3,11.28,12.18
HAIL,Zoloft,15/01/2020,2,3,17.49,18.93
NOV 18TH,Panadol,15/01/2020,2,26,2.1,2.9
SQGM,Panadol,24/01/2020,2,15,2.1,2.9
MABELLA1,Magne B6,20/01/2020,2,7,18.35,19.8
ALKHUWAIR,BON CREAM 15G,04/02/2020,2,16,7.93,8.87
MABELLA1,Miralax,10/02/2020,2,12,19.21,20.87
W/SALE,Magne B6,14/01/2020,2,14,18.35,19.8
SHELL,Risperdal,02/01/2020,2,6,9.75,10.7
MARS,Lisinopril,08/02/2020,2,24,11.07,12.06
MARS,Miralax,24/01/2020,2,4,19.21,20.87
MSQ,Emend,10/01/2020,2,16,3.42,4.2
ALKHUWAIR,AL CREAM 15GM,04/01/2020,2,5,9.13,10.26
W/SALE,Amaryl,05/01/2020,2,11,20.07,21.69
HAIL,Advil,15/02/2020,2,2,4.97,5.82
ALKHUWAIR,BON CREAM 15G,13/02/2020,2,24,7.93,8.87
SQGM,Advil,15/01/2020,2,23,4.97,5.82
W/SALE,Lisinopril,31/01/2020,2,12,11.07,12.06
SQGM,BON CREAM 15G,14/02/2020,2,8,7.93,8.87
HAIL,BE PLUS 30G,28/01/2020,2,8,18.02,19.34
SQGM,Lisinopril,01/01/2020,2,22,11.07,12.06
NOV 18TH,Panadol,04/02/2020,2,6,2.1,2.9
W/SALE,Risperdal,22/01/2020,2,3,9.75,10.7
MSQ,Advil,22/01/2020,2,14,4.97,5.82
MARS,Miralax,17/01/2020,2,3,19.21,20.87
MARS,Panadol,05/02/2020,2,23,2.1,2.9
W/SALE,Zovirax,30/01/2020,2,6,17.74,18.97
ALKHUWAIR,AL CREAM 15GM,09/02/2020,2,5,9.13,10.26
MARS,BON CREAM 15G,09/01/2020,2,18,7.93,8.87
MABELLA1,Risperdal,29/01/2020,2,4,9.75,10.7
SQGM,NyQuill,09/02/2020,2,21,15.51,16.88
SQGM,Risperdal,06/01/2020,2,14,9.75,10.7
SQGM,Panadol,28/01/2020,2,13,2.1,2.9
ALKHUWAIR,Lisinopril,01/02/2020,2,16,11.07,12.06
HAIL,Panadol,13/02/2020,2,5,2.1,2.9
SHELL,Lisinopril,10/01/2020,2,3,11.07,12.06
SQGM,BON CREAM 15G,09/01/2020,2,8,7.93,8.87
MSQ,NyQuill,01/02/2020,2,3,15.51,16.88
SHELL,Emend,17/02/2020,2,28,3.42,4.2
SHELL,Magne B6,08/01/2020,2,10,18.35,19.8
MABELLA1,Zoloft,04/02/2020,2,6,17.49,18.93
MSQ,Magne B6,19/01/2020,2,19,18.35,19.8
NOV 18TH,Zoloft,17/02/2020,2,27,17.49,18.93
MSQ,Miralax,08/02/2020,2,18,19.21,20.87
SQGM,A D  25GM. CREAM,02/02/2020,2,7,16.69,18.08
ALKHUWAIR,Amaryl,20/01/2020,2,21,20.07,21.69
MARS,Zovirax,30/01/2020,2,23,17.74,18.97
ALKHUWAIR,BE PLUS 30G,01/01/2020,2,29,18.02,19.34
MSQ,Emend,08/02/2020,2,29,3.42,4.2
MARS,Miralax,17/01/2020,2,6,19.21,20.87
SQGM,Advil,07/01/2020,2,17,4.97,5.82
MSQ,Visine,03/02/2020,2,13,6.63,7.56
SQGM,Risperdal,09/02/2020,2,14,9.75,10.7
W/SALE,Visine,05/01/2020,2,23,6.63,7.56
ALKHUWAIR,AM 10 MG TAB,14/02/2020,2,4,11.41,12.67
MARS,Magne B6,23/01/2020,2,8,18.35,19.8
SQGM,AM 10 MG TAB,17/01/2020,2,18,11.41,12.67
MARS,Panadol,09/02/2020,2,4,2.1,2.9
ALKHUWAIR,Zoloft,06/01/2020,2,10,17.49,18.93
HAIL,Sebastian 20GM CREAM,23/01/2020,2,4,15.34,16.38
SHELL,AL CREAM 15GM,15/02/2020,2,29,9.13,10.26
W/SALE,A D  25GM. CREAM,10/01/2020,2,28,16.69,18.08
MSQ,AM 10 MG TAB,29/01/2020,2,29,11.41,12.67
W/SALE,A D  25GM. CREAM,15/02/2020,2,7,16.69,18.08
HAIL,AL CREAM 15GM,07/01/2020,2,15,9.13,10.26
NOV 18TH,Zovirax,02/01/2020,2,20,17.74,18.97
MABELLA1,Emend,15/02/2020,2,9,3.42,4.2
ALKHUWAIR,Lisinopril,16/02/2020,2,4,11.07,12.06
NOV 18TH,AM 10 MG TAB,16/01/2020,2,29,11.41,12.67
MARS,Zoloft,26/01/2020,2,20,17.49,18.93
SHELL,Magne B6,07/02/2020,2,27,18.35,19.8
MSQ,Advil,16/02/2020,2,29,4.97,5.82
NOV 18TH,Magne B6,16/02/2020,2,17,18.35,19.8
MARS,Panadol,12/02/2020,2,15,2.1,2.9
MABELLA1,AL CREAM 15GM,27/01/2020,2,7,9.13,10.26
NOV 18TH,Advil,01/02/2020,2,12,4.97,5.82
NOV 18TH,A 5 MG TAB,11/01/2020,2,20,11.28,12.18
MSQ,NyQuill,17/01/2020,2,20,15.51,16.88
ALKHUWAIR,AL CREAM 15GM,22/01/2020,2,16,9.13,10.26
MSQ,Visine,27/01/2020,2,21,6.63,7.56
MABELLA1,Advil,14/02/2020,2,6,4.97,5.82
NOV 18TH,Magne B6,20/01/2020,2,15,18.35,19.8
SHELL,Advil,20/01/2020,2,11,4.97,5.82
W/SALE,Lisinopril,08/02/2020,2,29,11.07,12.06
MSQ,Zovirax,17/01/2020,2,4,17.74,18.97
SQGM,BON CREAM 15G,05/02/2020,2,19,7.93,8.87
HAIL,AM 10 MG TAB,05/02/2020,2,8,11.41,12.67
SQGM,Advil,15/02/2020,2,28,4.97,5.82
W/SALE,Risperdal,10/02/2020,2,9,9.75,10.7
MABELLA1,Zoloft,11/01/2020,2,3,17.49,18.93
MARS,Miralax,02/01/2020,2,21,19.21,20.87
HAIL,BON CREAM 15G,02/01/2020,2,16,7.93,8.87
HAIL,Zovirax,06/02/2020,2,19,17.74,18.97
MSQ,Magne B6,08/01/2020,2,6,18.35,19.8
MABELLA1,AM 10 MG TAB,17/02/2020,2,15,11.41,12.67
MABELLA1,Zovirax,19/01/2020,2,13,17.74,18.97
MARS,Advil,25/01/2020,2,6,4.97,5.82
HAIL,Sebastian 20GM CREAM,18/01/2020,2,1,15.34,16.38
MABELLA1,Miralax,16/01/2020,2,29,19.21,20.87
W/SALE,Visine,28/01/2020,2,23,6.63,7.56
SHELL,Risperdal,13/02/2020,2,11,9.75,10.7
W/SALE,Zoloft,16/02/2020,2,16,17.49,18.93
SHELL,Advil,13/01/2020,2,23,4.97,5.82
SQGM,Risperdal,27/01/2020,2,15,9.75,10.7
SHELL,NyQuill,17/01/2020,2,25,15.51,16.88
HAIL,Visine,25/01/2020,2,28,6.63,7.56
NOV 18TH,A D  25GM. CREAM,15/01/2020,2,18,16.69,18.08
W/SALE,Zoloft,16/02/2020,2,11,17.49,18.93
HAIL,Sebastian 20GM CREAM,06/02/2020,2,9,15.34,16.38
MABELLA1,Miralax,25/01/2020,2,27,19.21,20.87
ALKHUWAIR,Miralax,23/01/2020,2,5,19.21,20.87
HAIL,Risperdal,08/01/2020,2,16,9.75,10.7
MABELLA1,A 5 MG TAB,11/02/2020,2,11,11.28,12.18
SHELL,Zovirax,10/02/2020,2,6,17.74,18.97
SHELL,A 5 MG TAB,20/01/2020,2,12,11.28,12.18
SQGM,Panadol,03/01/2020,2,6,2.1,2.9
SQGM,AL CREAM 15GM,12/02/2020,2,29,9.13,10.26
ALKHUWAIR,Lisinopril,10/02/2020,2,22,11.07,12.06
SQGM,Amaryl,10/02/2020,2,12,20.07,21.69
ALKHUWAIR,AM 10 MG TAB,30/01/2020,2,19,11.41,12.67
MABELLA1,Sebastian 20GM CREAM,11/01/2020,2,18,15.34,16.38
SQGM,Zoloft,16/01/2020,2,7,17.49,18.93
W/SALE,AL CREAM 15GM,11/02/2020,2,9,9.13,10.26
MARS,A 5 MG TAB,22/01/2020,2,27,11.28,12.18
MABELLA1,Zoloft,08/01/2020,2,20,17.49,18.93
MABELLA1,AL CREAM 15GM,31/01/2020,2,19,9.13,10.26
ALKHUWAIR,Amaryl,24/01/2020,2,9,20.07,21.69
HAIL,Risperdal,17/02/2020,2,27,9.75,10.7
SHELL,A D  25GM. CREAM,05/01/2020,2,23,16.69,18.08
HAIL,Panadol,13/02/2020,2,2,2.1,2.9
SHELL,AM 10 MG TAB,02/01/2020,2,6,11.41,12.67
HAIL,AL CREAM 15GM,09/01/2020,2,8,9.13,10.26
SHELL,Emend,06/02/2020,2,25,3.42,4.2
HAIL,Emend,15/01/2020,2,5,3.42,4.2
MARS,Panadol,07/02/2020,2,25,2.1,2.9
MABELLA1,AM 10 MG TAB,01/02/2020,2,13,11.41,12.67
MABELLA1,Risperdal,14/02/2020,2,11,9.75,10.7
SHELL,Emend,28/01/2020,2,9,3.42,4.2
SQGM,BE PLUS 30G,07/02/2020,2,11,18.02,19.34
HAIL,Miralax,24/01/2020,2,4,19.21,20.87
MARS,Emend,10/01/2020,2,25,3.42,4.2
NOV 18TH,Sebastian 20GM CREAM,14/02/2020,2,17,15.34,16.38
MSQ,Panadol,02/01/2020,2,12,2.1,2.9
SQGM,Advil,03/02/2020,2,6,4.97,5.82
SHELL,Emend,01/02/2020,2,23,3.42,4.2
NOV 18TH,Sebastian 20GM CREAM,07/01/2020,2,12,15.34,16.38
MABELLA1,Lisinopril,21/01/2020,2,29,11.07,12.06
SQGM,Lisinopril,16/02/2020,2,25,11.07,12.06
SHELL,A 5 MG TAB,09/02/2020,2,28,11.28,12.18
NOV 18TH,BON CREAM 15G,04/02/2020,2,24,7.93,8.87
NOV 18TH,NyQuill,11/02/2020,2,22,15.51,16.88
ALKHUWAIR,AM 10 MG TAB,09/01/2020,2,18,11.41,12.67
W/SALE,AM 10 MG TAB,06/01/2020,2,2,11.41,12.67
ALKHUWAIR,Advil,17/01/2020,2,20,4.97,5.82
SHELL,Sebastian 20GM CREAM,05/01/2020,2,24,15.34,16.38
W/SALE,BE PLUS 30G,19/01/2020,2,27,18.02,19.34
ALKHUWAIR,NyQuill,22/01/2020,2,21,15.51,16.88
ALKHUWAIR,BE PLUS 30G,25/01/2020,2,17,18.02,19.34
NOV 18TH,Zoloft,08/02/2020,2,20,17.49,18.93
ALKHUWAIR,Amaryl,05/02/2020,2,5,20.07,21.69
MARS,AL CREAM 15GM,21/01/2020,2,25,9.13,10.26
W/SALE,Sebastian 20GM CREAM,30/01/2020,2,25,15.34,16.38
MARS,NyQuill,08/01/2020,2,18,15.51,16.88
HAIL,Risperdal,12/02/2020,2,29,9.75,10.7
MABELLA1,Magne B6,10/02/2020,2,22,18.35,19.8
MABELLA1,Sebastian 20GM CREAM,05/01/2020,2,24,15.34,16.38
NOV 18TH,Risperdal,27/01/2020,2,17,9.75,10.7
SHELL,Visine,17/01/2020,2,18,6.63,7.56
ALKHUWAIR,A D  25GM. CREAM,08/01/2020,2,10,16.69,18.08
SQGM,Zovirax,12/02/2020,2,22,17.74,18.97
MSQ,Visine,22/01/2020,2,12,6.63,7.56
HAIL,Panadol,21/01/2020,2,28,2.1,2.9
MARS,Magne B6,25/01/2020,2,25,18.35,19.8
SQGM,Zovirax,06/01/2020,2,24,17.74,18.97
MSQ,Miralax,27/01/2020,2,23,19.21,20.87
SHELL,AM 10 MG TAB,17/01/2020,2,17,11.41,12.67
HAIL,Panadol,21/01/2020,2,29,2.1,2.9
ALKHUWAIR,NyQuill,31/01/2020,2,13,15.51,16.88
SHELL,Zovirax,04/02/2020,2,28,17.74,18.97
HAIL,Panadol,11/02/2020,2,9,2.1,2.9
SHELL,Amaryl,07/02/2020,2,13,20.07,21.69
HAIL,NyQuill,05/01/2020,2,14,15.51,16.88
W/SALE,AM 10 MG TAB,10/02/2020,2,3,11.41,12.67
MABELLA1,Panadol,26/01/2020,2,24,2.1,2.9
W/SALE,BE PLUS 30G,06/02/2020,2,10,18.02,19.34
MABELLA1,AM 10 MG TAB,12/02/2020,2,2,11.41,12.67
NOV 18TH,AM 10 MG TAB,01/01/2020,2,13,11.41,12.67
MSQ,NyQuill,16/01/2020,2,12,15.51,16.88
MABELLA1,Risperdal,26/01/2020,2,4,9.75,10.7
SHELL,Magne B6,04/01/2020,2,16,18.35,19.8
SQGM,Emend,05/01/2020,2,19,3.42,4.2
MARS,AM 10 MG TAB,12/01/2020,2,3,11.41,12.67
MARS,Advil,19/01/2020,2,6,4.97,5.82
ALKHUWAIR,AM 10 MG TAB,24/01/2020,2,12,11.41,12.67
SHELL,Magne B6,17/01/2020,2,19,18.35,19.8
SHELL,Miralax,02/02/2020,2,18,19.21,20.87
MARS,Emend,07/02/2020,2,28,3.42,4.2
ALKHUWAIR,Advil,13/01/2020,2,27,4.97,5.82
W/SALE,A D  25GM. CREAM,16/02/2020,2,25,16.69,18.08
MSQ,Magne B6,10/01/2020,2,17,18.35,19.8
W/SALE,Panadol,10/01/2020,2,12,2.1,2.9
ALKHUWAIR,BON CREAM 15G,14/02/2020,2,9,7.93,8.87
MSQ,BON CREAM 15G,19/01/2020,2,17,7.93,8.87
MSQ,BON CREAM 15G,26/01/2020,2,3,7.93,8.87
ALKHUWAIR,Lisinopril,13/02/2020,2,4,11.07,12.06
SHELL,NyQuill,07/02/2020,2,25,15.51,16.88
ALKHUWAIR,Emend,09/02/2020,2,13,3.42,4.2
MARS,Panadol,17/01/2020,2,8,2.1,2.9
SQGM,AL CREAM 15GM,23/01/2020,2,13,9.13,10.26
SQGM,AM 10 MG TAB,11/02/2020,2,26,11.41,12.67
W/SALE,BON CREAM 15G,30/01/2020,2,10,7.93,8.87
ALKHUWAIR,Amaryl,08/01/2020,2,23,20.07,21.69
MSQ,Visine,11/01/2020,2,15,6.63,7.56
HAIL,AM 10 MG TAB,24/01/2020,2,21,11.41,12.67
MSQ,Miralax,31/01/2020,2,8,19.21,20.87
MSQ,Miralax,04/02/2020,2,23,19.21,20.87
W/SALE,A D  25GM. CREAM,16/01/2020,2,7,16.69,18.08
SHELL,Miralax,26/01/2020,2,24,19.21,20.87
SQGM,Zovirax,16/02/2020,2,17,17.74,18.97
HAIL,Miralax,14/02/2020,2,27,19.21,20.87
W/SALE,Emend,10/02/2020,2,23,3.42,4.2
HAIL,BON CREAM 15G,14/02/2020,2,29,7.93,8.87
SHELL,Visine,18/01/2020,2,2,6.63,7.56
SQGM,Visine,19/01/2020,2,9,6.63,7.56
MSQ,Emend,10/02/2020,2,18,3.42,4.2
MABELLA1,Miralax,09/02/2020,2,20,19.21,20.87
SQGM,Magne B6,16/02/2020,2,18,18.35,19.8
NOV 18TH,Panadol,22/01/2020,2,18,2.1,2.9
ALKHUWAIR,Panadol,09/02/2020,2,22,2.1,2.9
SQGM,Advil,24/01/2020,2,27,4.97,5.82
NOV 18TH,Emend,11/01/2020,2,19,3.42,4.2
SQGM,Amaryl,03/01/2020,2,28,20.07,21.69
HAIL,Visine,01/02/2020,2,11,6.63,7.56
ALKHUWAIR,Amaryl,27/01/2020,2,6,20.07,21.69
HAIL,NyQuill,15/02/2020,2,11,15.51,16.88
HAIL,NyQuill,04/02/2020,2,28,15.51,16.88
W/SALE,NyQuill,15/02/2020,2,27,15.51,16.88
SHELL,Amaryl,22/01/2020,2,1,20.07,21.69
ALKHUWAIR,AL CREAM 15GM,05/02/2020,2,27,9.13,10.26
W/SALE,A D  25GM. CREAM,01/02/2020,2,27,16.69,18.08
NOV 18TH,Magne B6,13/02/2020,2,20,18.35,19.8
MABELLA1,Zovirax,19/01/2020,2,18,17.74,18.97
MARS,Visine,06/01/2020,2,10,6.63,7.56
MABELLA1,AM 10 MG TAB,12/01/2020,2,9,11.41,12.67
MSQ,NyQuill,01/01/2020,2,7,15.51,16.88
HAIL,Zovirax,03/02/2020,2,14,17.74,18.97
MARS,Sebastian 20GM CREAM,07/02/2020,2,10,15.34,16.38
NOV 18TH,A 5 MG TAB,01/02/2020,2,2,11.28,12.18
MARS,Advil,02/02/2020,2,10,4.97,5.82
SQGM,Panadol,03/02/2020,2,9,2.1,2.9
ALKHUWAIR,Miralax,14/02/2020,2,22,19.21,20.87
MABELLA1,Visine,28/01/2020,2,15,6.63,7.56
MARS,Panadol,03/01/2020,2,6,2.1,2.9
MARS,AL CREAM 15GM,11/01/2020,2,27,9.13,10.26
MABELLA1,A D  25GM. CREAM,26/01/2020,2,5,16.69,18.08
MARS,AM 10 MG TAB,19/01/2020,2,25,11.41,12.67
ALKHUWAIR,Advil,24/01/2020,2,15,4.97,5.82
MSQ,Magne B6,01/02/2020,2,3,18.35,19.8
W/SALE,A 5 MG TAB,08/02/2020,2,29,11.28,12.18
MSQ,BON CREAM 15G,03/02/2020,2,17,7.93,8.87
SQGM,A D  25GM. CREAM,27/01/2020,2,15,16.69,18.08
MARS,AM 10 MG TAB,14/02/2020,2,20,11.41,12.67
MABELLA1,Magne B6,28/01/2020,2,16,18.35,19.8
MARS,Panadol,01/01/2020,2,9,2.1,2.9
NOV 18TH,Amaryl,13/02/2020,2,8,20.07,21.69
MABELLA1,Lisinopril,11/02/2020,2,11,11.07,12.06
SHELL,AL CREAM 15GM,21/01/2020,2,29,9.13,10.26
MSQ,A D  25GM. CREAM,15/02/2020,2,3,16.69,18.08
MSQ,Amaryl,09/02/2020,2,16,20.07,21.69
SHELL,Amaryl,04/01/2020,2,11,20.07,21.69
MSQ,Zoloft,30/01/2020,2,3,17.49,18.93
NOV 18TH,Miralax,03/01/2020,2,16,19.21,20.87
MABELLA1,Miralax,11/01/2020,2,3,19.21,20.87
ALKHUWAIR,AL CREAM 15GM,10/02/2020,2,16,9.13,10.26
NOV 18TH,A 5 MG TAB,20/01/2020,2,4,11.28,12.18
SQGM,NyQuill,07/02/2020,2,26,15.51,16.88
MABELLA1,Amaryl,11/02/2020,2,28,20.07,21.69
MSQ,BON CREAM 15G,16/02/2020,2,7,7.93,8.87
NOV 18TH,BE PLUS 30G,23/01/2020,2,12,18.02,19.34
ALKHUWAIR,Risperdal,14/02/2020,2,15,9.75,10.7
HAIL,Zovirax,02/02/2020,2,14,17.74,18.97
NOV 18TH,Miralax,17/01/2020,2,19,19.21,20.87
SHELL,Sebastian 20GM CREAM,30/01/2020,2,13,15.34,16.38
MSQ,A D  25GM. CREAM,06/02/2020,2,8,16.69,18.08
ALKHUWAIR,Zoloft,16/01/2020,2,6,17.49,18.93
MARS,NyQuill,07/02/2020,2,27,15.51,16.88
MSQ,Zovirax,08/02/2020,2,10,17.74,18.97
SQGM,Zovirax,10/02/2020,2,8,17.74,18.97
NOV 18TH,Miralax,12/02/2020,2,25,19.21,20.87
SQGM,A D  25GM. CREAM,10/02/2020,2,7,16.69,18.08
NOV 18TH,BE PLUS 30G,10/02/2020,2,7,18.02,19.34
ALKHUWAIR,Zoloft,12/02/2020,2,23,17.49,18.93
SHELL,Risperdal,07/02/2020,2,5,9.75,10.7
SHELL,AM 10 MG TAB,04/01/2020,2,4,11.41,12.67
MARS,AL CREAM 15GM,06/02/2020,2,4,9.13,10.26
SQGM,Lisinopril,11/01/2020,2,4,11.07,12.06
NOV 18TH,A D  25GM. CREAM,10/02/2020,2,21,16.69,18.08
MABELLA1,NyQuill,14/01/2020,2,17,15.51,16.88
W/SALE,Advil,23/01/2020,2,21,4.97,5.82
MARS,Emend,18/01/2020,1,4,3.42,4.2
MSQ,Visine,09/01/2020,1,7,6.63,7.56
MARS,Emend,27/01/2020,1,3,3.42,4.2
HAIL,A D  25GM. CREAM,07/01/2020,1,10,16.69,18.08
SHELL,A D  25GM. CREAM,11/01/2020,1,3,16.69,18.08
W/SALE,A 5 MG TAB,01/01/2020,1,1,11.28,12.18
MSQ,Miralax,17/02/2020,1,28,19.21,20.87
W/SALE,Magne B6,04/01/2020,1,28,18.35,19.8
MARS,AL CREAM 15GM,03/02/2020,1,9,9.13,10.26
MABELLA1,Emend,18/01/2020,1,10,3.42,4.2
MARS,Visine,30/01/2020,1,7,6.63,7.56
MSQ,Panadol,08/01/2020,1,13,2.1,2.9
ALKHUWAIR,Magne B6,15/01/2020,1,7,18.35,19.8
MARS,Visine,22/01/2020,1,28,6.63,7.56
ALKHUWAIR,Miralax,20/01/2020,1,3,19.21,20.87
W/SALE,BE PLUS 30G,07/02/2020,1,3,18.02,19.34
MARS,A 5 MG TAB,10/01/2020,1,28,11.28,12.18
MARS,Zovirax,21/01/2020,1,3,17.74,18.97
ALKHUWAIR,Amaryl,15/01/2020,1,24,20.07,21.69
HAIL,Zovirax,02/02/2020,1,27,17.74,18.97
ALKHUWAIR,Visine,12/01/2020,1,20,6.63,7.56
MARS,BON CREAM 15G,18/01/2020,1,29,7.93,8.87
ALKHUWAIR,Zoloft,06/01/2020,1,14,17.49,18.93
MABELLA1,Amaryl,23/01/2020,1,7,20.07,21.69
MABELLA1,Miralax,13/02/2020,1,21,19.21,20.87
SQGM,Panadol,05/02/2020,1,5,2.1,2.9
MSQ,NyQuill,12/02/2020,1,29,15.51,16.88
MARS,NyQuill,16/01/2020,1,10,15.51,16.88
SQGM,NyQuill,23/01/2020,1,18,15.51,16.88
SHELL,Emend,23/01/2020,1,13,3.42,4.2
MABELLA1,AL CREAM 15GM,10/02/2020,1,20,9.13,10.26
SHELL,Panadol,16/01/2020,1,11,2.1,2.9
W/SALE,Visine,30/01/2020,1,22,6.63,7.56
MABELLA1,AM 10 MG TAB,17/01/2020,1,20,11.41,12.67
NOV 18TH,Emend,12/01/2020,1,9,3.42,4.2
W/SALE,Sebastian 20GM CREAM,23/01/2020,1,25,15.34,16.38
MARS,Magne B6,17/01/2020,1,16,18.35,19.8
SQGM,Zovirax,03/02/2020,1,27,17.74,18.97
MABELLA1,Panadol,27/01/2020,1,8,2.1,2.9
NOV 18TH,Lisinopril,05/02/2020,1,8,11.07,12.06
SQGM,AL CREAM 15GM,09/02/2020,1,19,9.13,10.26
NOV 18TH,Zovirax,09/02/2020,1,20,17.74,18.97
SHELL,Magne B6,09/02/2020,1,20,18.35,19.8
SQGM,Sebastian 20GM CREAM,14/02/2020,1,3,15.34,16.38
HAIL,BON CREAM 15G,26/01/2020,1,9,7.93,8.87
HAIL,Sebastian 20GM CREAM,08/02/2020,1,20,15.34,16.38
MABELLA1,NyQuill,09/01/2020,1,26,15.51,16.88
NOV 18TH,Sebastian 20GM CREAM,11/01/2020,1,1,15.34,16.38
W/SALE,A 5 MG TAB,03/01/2020,1,7,11.28,12.18
ALKHUWAIR,Amaryl,03/01/2020,1,16,20.07,21.69
W/SALE,Advil,06/01/2020,1,21,4.97,5.82
MARS,NyQuill,21/01/2020,1,12,15.51,16.88
SHELL,NyQuill,29/01/2020,1,24,15.51,16.88
HAIL,Risperdal,06/01/2020,1,9,9.75,10.7
MARS,Sebastian 20GM CREAM,11/02/2020,1,17,15.34,16.38
SQGM,Panadol,28/01/2020,1,29,2.1,2.9
SHELL,Amaryl,19/01/2020,1,4,20.07,21.69
SQGM,Zoloft,29/01/2020,1,7,17.49,18.93
MARS,A D  25GM. CREAM,07/01/2020,1,11,16.69,18.08
SHELL,BE PLUS 30G,27/01/2020,1,8,18.02,19.34
SHELL,Sebastian 20GM CREAM,27/01/2020,1,28,15.34,16.38
HAIL,Miralax,17/01/2020,1,12,19.21,20.87
NOV 18TH,Magne B6,03/02/2020,1,22,18.35,19.8
MABELLA1,Advil,21/01/2020,1,6,4.97,5.82
MABELLA1,AM 10 MG TAB,14/01/2020,1,25,11.41,12.67
MARS,Visine,10/01/2020,1,26,6.63,7.56
NOV 18TH,BON CREAM 15G,24/01/2020,1,24,7.93,8.87
ALKHUWAIR,Miralax,16/02/2020,1,7,19.21,20.87
SHELL,AL CREAM 15GM,01/01/2020,1,8,9.13,10.26
NOV 18TH,AM 10 MG TAB,28/01/2020,1,11,11.41,12.67
MARS,Panadol,16/01/2020,1,13,2.1,2.9
ALKHUWAIR,BON CREAM 15G,01/01/2020,1,19,7.93,8.87
SQGM,Magne B6,13/01/2020,1,19,18.35,19.8
