Departmant,Item,Tdate,TypeID,Qty,Cost,Rate
SQGM,Panadol,17/01/2020,1,14,0.21,0.29
NOV 18TH,AM 10 MG TAB,30/01/2020,1,1,1.141,1.267
MSQ,Risperdal,01/02/2020,1,5,0.975,1.07
MARS,Amaryl,20/01/2020,1,15,2.007,2.169
NOV 18TH,Advil,09/02/2020,1,5,0.497,0.582
W/SALE,Magne B6,01/02/2020,1,22,1.835,1.98
HAIL,AM 10 MG TAB,08/02/2020,1,19,1.141,1.267
NOV 18TH,Advil,13/01/2020,1,20,0.497,0.582
MSQ,Panadol,17/02/2020,1,7,0.21,0.29
SHELL,Magne B6,02/01/2020,1,26,1.835,1.98
MABELLA1,Zoloft,02/01/2020,1,18,1.749,1.893
SHELL,Emend,16/02/2020,1,13,0.342,0.42
W/SALE,Advil,30/01/2020,1,11,0.497,0.582
SQGM,Lisinopril,21/01/2020,1,26,1.107,1.206
MSQ,Panadol,04/02/2020,1,14,0.21,0.29
MABELLA1,A D  25GM. CREAM,21/01/2020,1,27,1.669,1.808
MSQ,Advil,01/01/2020,1,27,0.497,0.582
MSQ,Miralax,07/01/2020,1,26,1.921,2.087
MSQ,Panadol,30/01/2020,1,23,0.21,0.29
W/SALE,Panadol,28/01/2020,1,27,0.21,0.29
SQGM,Lisinopril,06/01/2020,1,10,1.107,1.206
HAIL,Risperdal,03/02/2020,1,26,0.975,1.07
W/SALE,NyQuill,13/01/2020,1,25,1.551,1.688
SHELL,Lisinopril,30/01/2020,1,24,1.107,1.206
NOV 18TH,Emend,10/01/2020,1,29,0.342,0.42
MARS,Lisinopril,30/01/2020,1,1,1.107,1.206
MABELLA1,Sebastian 20GM CREAM,23/01/2020,1,8,1.534,1.638
MARS,Miralax,09/01/2020,1,22,1.921,2.087
W/SALE,Emend,17/02/2020,1,11,0.342,0.42
NOV 18TH,AM 10 MG TAB,07/02/2020,1,28,1.141,1.267
MARS,Amaryl,12/02/2020,1,10,2.007,2.169
HAIL,Advil,25/01/2020,1,21,0.497,0.582
W/SALE,Amaryl,17/02/2020,1,22,2.007,2.169
MABELLA1,Lisinopril,13/01/2020,1,27,1.107,1.206
ALKHUWAIR,BE PLUS 30G,06/01/2020,1,21,1.802,1.934
SQGM,A D  25GM. CREAM,17/01/2020,1,29,1.669,1.808
SQGM,Lisinopril,13/01/2020,1,24,1.107,1.206
W/SALE,Advil,15/02/2020,1,7,0.497,0.582
SHELL,Magne B6,02/01/2020,1,14,1.835,1.98
ALKHUWAIR,Zoloft,21/01/2020,1,21,1.749,1.893
SHELL,NyQuill,31/01/2020,1,26,1.551,1.688
ALKHUWAIR,Advil,07/01/2020,1,13,0.497,0.582
MSQ,Miralax,10/02/2020,1,9,1.921,2.087
HAIL,Visine,03/02/2020,1,10,0.663,0.756
ALKHUWAIR,NyQuill,03/02/2020,1,28,1.551,1.688
HAIL,Visine,10/02/2020,1,7,0.663,0.756
SQGM,Magne B6,17/02/2020,1,27,1.835,1.98
MABELLA1,Panadol,31/01/2020,1,14,0.21,0.29
HAIL,Magne B6,15/02/2020,1,6,1.835,1.98
W/SALE,Amaryl,08/01/2020,1,9,2.007,2.169
MARS,Panadol,28/01/2020,1,6,0.21,0.29
ALKHUWAIR,BON CREAM 15G,26/01/2020,1,11,0.793,0.887
MSQ,AM 10 MG TAB,15/01/2020,1,14,1.141,1.267
ALKHUWAIR,Visine,12/02/2020,1,8,0.663,0.756
HAIL,BE PLUS 30G,05/02/2020,1,18,1.802,1.934
NOV 18TH,BE PLUS 30G,18/01/2020,1,29,1.802,1.934
MABELLA1,BON CREAM 15G,09/01/2020,1,24,0.793,0.887
W/SALE,Emend,26/01/2020,1,9,0.342,0.42
NOV 18TH,Risperdal,09/01/2020,1,25,0.975,1.07
SQGM,BON CREAM 15G,09/02/2020,2,26,0.793,0.887
MABELLA1,A 5 MG TAB,24/01/2020,2,3,1.128,1.218
HAIL,Zoloft,15/01/2020,2,3,1.749,1.893
NOV 18TH,Panadol,15/01/2020,2,26,0.21,0.29
SQGM,Panadol,24/01/2020,2,15,0.21,0.29
MABELLA1,Magne B6,20/01/2020,2,7,1.835,1.98
ALKHUWAIR,BON CREAM 15G,04/02/2020,2,16,0.793,0.887
MABELLA1,Miralax,10/02/2020,2,12,1.921,2.087
W/SALE,Magne B6,14/01/2020,2,14,1.835,1.98
SHELL,Risperdal,02/01/2020,2,6,0.975,1.07
MARS,Lisinopril,08/02/2020,2,24,1.107,1.206
MARS,Miralax,24/01/2020,2,4,1.921,2.087
MSQ,Emend,10/01/2020,2,16,0.342,0.42
ALKHUWAIR,AL CREAM 15GM,04/01/2020,2,5,0.913,1.026
W/SALE,Amaryl,05/01/2020,2,11,2.007,2.169
HAIL,Advil,15/02/2020,2,2,0.497,0.582
ALKHUWAIR,BON CREAM 15G,13/02/2020,2,24,0.793,0.887
SQGM,Advil,15/01/2020,2,23,0.497,0.582
W/SALE,Lisinopril,31/01/2020,2,12,1.107,1.206
SQGM,BON CREAM 15G,14/02/2020,2,8,0.793,0.887
HAIL,BE PLUS 30G,28/01/2020,2,8,1.802,1.934
SQGM,Lisinopril,01/01/2020,2,22,1.107,1.206
NOV 18TH,Panadol,04/02/2020,2,6,0.21,0.29
W/SALE,Risperdal,22/01/2020,2,3,0.975,1.07
MSQ,Advil,22/01/2020,2,14,0.497,0.582
MARS,Miralax,17/01/2020,2,3,1.921,2.087
MARS,Panadol,05/02/2020,2,23,0.21,0.29
W/SALE,Zovirax,30/01/2020,2,6,1.774,1.897
ALKHUWAIR,AL CREAM 15GM,09/02/2020,2,5,0.913,1.026
MARS,BON CREAM 15G,09/01/2020,2,18,0.793,0.887
MABELLA1,Risperdal,29/01/2020,2,4,0.975,1.07
SQGM,NyQuill,09/02/2020,2,21,1.551,1.688
SQGM,Risperdal,06/01/2020,2,14,0.975,1.07
SQGM,Panadol,28/01/2020,2,13,0.21,0.29
ALKHUWAIR,Lisinopril,01/02/2020,2,16,1.107,1.206
HAIL,Panadol,13/02/2020,2,5,0.21,0.29
SHELL,Lisinopril,10/01/2020,2,3,1.107,1.206
SQGM,BON CREAM 15G,09/01/2020,2,8,0.793,0.887
MSQ,NyQuill,01/02/2020,2,3,1.551,1.688
SHELL,Emend,17/02/2020,2,28,0.342,0.42
SHELL,Magne B6,08/01/2020,2,10,1.835,1.98
MABELLA1,Zoloft,04/02/2020,2,6,1.749,1.893
MSQ,Magne B6,19/01/2020,2,19,1.835,1.98
NOV 18TH,Zoloft,17/02/2020,2,27,1.749,1.893
MSQ,Miralax,08/02/2020,2,18,1.921,2.087
SQGM,A D  25GM. CREAM,02/02/2020,2,7,1.669,1.808
ALKHUWAIR,Amaryl,20/01/2020,2,21,2.007,2.169
MARS,Zovirax,30/01/2020,2,23,1.774,1.897
ALKHUWAIR,BE PLUS 30G,01/01/2020,2,29,1.802,1.934
MSQ,Emend,08/02/2020,2,29,0.342,0.42
MARS,Miralax,17/01/2020,2,6,1.921,2.087
SQGM,Advil,07/01/2020,2,17,0.497,0.582
MSQ,Visine,03/02/2020,2,13,0.663,0.756
SQGM,Risperdal,09/02/2020,2,14,0.975,1.07
W/SALE,Visine,05/01/2020,2,23,0.663,0.756
ALKHUWAIR,AM 10 MG TAB,14/02/2020,2,4,1.141,1.267
MARS,Magne B6,23/01/2020,2,8,1.835,1.98
SQGM,AM 10 MG TAB,17/01/2020,2,18,1.141,1.267
MARS,Panadol,09/02/2020,2,4,0.21,0.29
ALKHUWAIR,Zoloft,06/01/2020,2,10,1.749,1.893
HAIL,Sebastian 20GM CREAM,23/01/2020,2,4,1.534,1.638
SHELL,AL CREAM 15GM,15/02/2020,2,29,0.913,1.026
W/SALE,A D  25GM. CREAM,10/01/2020,2,28,1.669,1.808
MSQ,AM 10 MG TAB,29/01/2020,2,29,1.141,1.267
W/SALE,A D  25GM. CREAM,15/02/2020,2,7,1.669,1.808
HAIL,AL CREAM 15GM,07/01/2020,2,15,0.913,1.026
NOV 18TH,Zovirax,02/01/2020,2,20,1.774,1.897
MABELLA1,Emend,15/02/2020,2,9,0.342,0.42
ALKHUWAIR,Lisinopril,16/02/2020,2,4,1.107,1.206
NOV 18TH,AM 10 MG TAB,16/01/2020,2,29,1.141,1.267
MARS,Zoloft,26/01/2020,2,20,1.749,1.893
SHELL,Magne B6,07/02/2020,2,27,1.835,1.98
MSQ,Advil,16/02/2020,2,29,0.497,0.582
NOV 18TH,Magne B6,16/02/2020,2,17,1.835,1.98
MARS,Panadol,12/02/2020,2,15,0.21,0.29
MABELLA1,AL CREAM 15GM,27/01/2020,2,7,0.913,1.026
NOV 18TH,Advil,01/02/2020,2,12,0.497,0.582
NOV 18TH,A 5 MG TAB,11/01/2020,2,20,1.128,1.218
MSQ,NyQuill,17/01/2020,2,20,1.551,1.688
ALKHUWAIR,AL CREAM 15GM,22/01/2020,2,16,0.913,1.026
MSQ,Visine,27/01/2020,2,21,0.663,0.756
MABELLA1,Advil,14/02/2020,2,6,0.497,0.582
NOV 18TH,Magne B6,20/01/2020,2,15,1.835,1.98
SHELL,Advil,20/01/2020,2,11,0.497,0.582
W/SALE,Lisinopril,08/02/2020,2,29,1.107,1.206
MSQ,Zovirax,17/01/2020,2,4,1.774,1.897
SQGM,BON CREAM 15G,05/02/2020,2,19,0.793,0.887
HAIL,AM 10 MG TAB,05/02/2020,2,8,1.141,1.267
SQGM,Advil,15/02/2020,2,28,0.497,0.582
W/SALE,Risperdal,10/02/2020,2,9,0.975,1.07
MABELLA1,Zoloft,11/01/2020,2,3,1.749,1.893
MARS,Miralax,02/01/2020,2,21,1.921,2.087
HAIL,BON CREAM 15G,02/01/2020,2,16,0.793,0.887
HAIL,Zovirax,06/02/2020,2,19,1.774,1.897
MSQ,Magne B6,08/01/2020,2,6,1.835,1.98
MABELLA1,AM 10 MG TAB,17/02/2020,2,15,1.141,1.267
MABELLA1,Zovirax,19/01/2020,2,13,1.774,1.897
MARS,Advil,25/01/2020,2,6,0.497,0.582
HAIL,Sebastian 20GM CREAM,18/01/2020,2,1,1.534,1.638
MABELLA1,Miralax,16/01/2020,2,29,1.921,2.087
W/SALE,Visine,28/01/2020,2,23,0.663,0.756
SHELL,Risperdal,13/02/2020,2,11,0.975,1.07
W/SALE,Zoloft,16/02/2020,2,16,1.749,1.893
SHELL,Advil,13/01/2020,2,23,0.497,0.582
SQGM,Risperdal,27/01/2020,2,15,0.975,1.07
SHELL,NyQuill,17/01/2020,2,25,1.551,1.688
HAIL,Visine,25/01/2020,2,28,0.663,0.756
NOV 18TH,A D  25GM. CREAM,15/01/2020,2,18,1.669,1.808
W/SALE,Zoloft,16/02/2020,2,11,1.749,1.893
HAIL,Sebastian 20GM CREAM,06/02/2020,2,9,1.534,1.638
MABELLA1,Miralax,25/01/2020,2,27,1.921,2.087
ALKHUWAIR,Miralax,23/01/2020,2,5,1.921,2.087
HAIL,Risperdal,08/01/2020,2,16,0.975,1.07
MABELLA1,A 5 MG TAB,11/02/2020,2,11,1.128,1.218
SHELL,Zovirax,10/02/2020,2,6,1.774,1.897
SHELL,A 5 MG TAB,20/01/2020,2,12,1.128,1.218
SQGM,Panadol,03/01/2020,2,6,0.21,0.29
SQGM,AL CREAM 15GM,12/02/2020,2,29,0.913,1.026
ALKHUWAIR,Lisinopril,10/02/2020,2,22,1.107,1.206
SQGM,Amaryl,10/02/2020,2,12,2.007,2.169
ALKHUWAIR,AM 10 MG TAB,30/01/2020,2,19,1.141,1.267
MABELLA1,Sebastian 20GM CREAM,11/01/2020,2,18,1.534,1.638
SQGM,Zoloft,16/01/2020,2,7,1.749,1.893
W/SALE,AL CREAM 15GM,11/02/2020,2,9,0.913,1.026
MARS,A 5 MG TAB,22/01/2020,2,27,1.128,1.218
MABELLA1,Zoloft,08/01/2020,2,20,1.749,1.893
MABELLA1,AL CREAM 15GM,31/01/2020,2,19,0.913,1.026
ALKHUWAIR,Amaryl,24/01/2020,2,9,2.007,2.169
HAIL,Risperdal,17/02/2020,2,27,0.975,1.07
SHELL,A D  25GM. CREAM,05/01/2020,2,23,1.669,1.808
HAIL,Panadol,13/02/2020,2,2,0.21,0.29
SHELL,AM 10 MG TAB,02/01/2020,2,6,1.141,1.267
HAIL,AL CREAM 15GM,09/01/2020,2,8,0.913,1.026
SHELL,Emend,06/02/2020,2,25,0.342,0.42
HAIL,Emend,15/01/2020,2,5,0.342,0.42
MARS,Panadol,07/02/2020,2,25,0.21,0.29
MABELLA1,AM 10 MG TAB,01/02/2020,2,13,1.141,1.267
MABELLA1,Risperdal,14/02/2020,2,11,0.975,1.07
SHELL,Emend,28/01/2020,2,9,0.342,0.42
SQGM,BE PLUS 30G,07/02/2020,2,11,1.802,1.934
HAIL,Miralax,24/01/2020,2,4,1.921,2.087
MARS,Emend,10/01/2020,2,25,0.342,0.42
NOV 18TH,Sebastian 20GM CREAM,14/02/2020,2,17,1.534,1.638
MSQ,Panadol,02/01/2020,2,12,0.21,0.29
SQGM,Advil,03/02/2020,2,6,0.497,0.582
SHELL,Emend,01/02/2020,2,23,0.342,0.42
NOV 18TH,Sebastian 20GM CREAM,07/01/2020,2,12,1.534,1.638
MABELLA1,Lisinopril,21/01/2020,2,29,1.107,1.206
SQGM,Lisinopril,16/02/2020,2,25,1.107,1.206
SHELL,A 5 MG TAB,09/02/2020,2,28,1.128,1.218
NOV 18TH,BON CREAM 15G,04/02/2020,2,24,0.793,0.887
NOV 18TH,NyQuill,11/02/2020,2,22,1.551,1.688
ALKHUWAIR,AM 10 MG TAB,09/01/2020,2,18,1.141,1.267
W/SALE,AM 10 MG TAB,06/01/2020,2,2,1.141,1.267
ALKHUWAIR,Advil,17/01/2020,2,20,0.497,0.582
SHELL,Sebastian 20GM CREAM,05/01/2020,2,24,1.534,1.638
W/SALE,BE PLUS 30G,19/01/2020,2,27,1.802,1.934
ALKHUWAIR,NyQuill,22/01/2020,2,21,1.551,1.688
ALKHUWAIR,BE PLUS 30G,25/01/2020,2,17,1.802,1.934
NOV 18TH,Zoloft,08/02/2020,2,20,1.749,1.893
ALKHUWAIR,Amaryl,05/02/2020,2,5,2.007,2.169
MARS,AL CREAM 15GM,21/01/2020,2,25,0.913,1.026
W/SALE,Sebastian 20GM CREAM,30/01/2020,2,25,1.534,1.638
MARS,NyQuill,08/01/2020,2,18,1.551,1.688
HAIL,Risperdal,12/02/2020,2,29,0.975,1.07
MABELLA1,Magne B6,10/02/2020,2,22,1.835,1.98
MABELLA1,Sebastian 20GM CREAM,05/01/2020,2,24,1.534,1.638
NOV 18TH,Risperdal,27/01/2020,2,17,0.975,1.07
SHELL,Visine,17/01/2020,2,18,0.663,0.756
ALKHUWAIR,A D  25GM. CREAM,08/01/2020,2,10,1.669,1.808
SQGM,Zovirax,12/02/2020,2,22,1.774,1.897
MSQ,Visine,22/01/2020,2,12,0.663,0.756
HAIL,Panadol,21/01/2020,2,28,0.21,0.29
MARS,Magne B6,25/01/2020,2,25,1.835,1.98
SQGM,Zovirax,06/01/2020,2,24,1.774,1.897
MSQ,Miralax,27/01/2020,2,23,1.921,2.087
SHELL,AM 10 MG TAB,17/01/2020,2,17,1.141,1.267
HAIL,Panadol,21/01/2020,2,29,0.21,0.29
ALKHUWAIR,NyQuill,31/01/2020,2,13,1.551,1.688
SHELL,Zovirax,04/02/2020,2,28,1.774,1.897
HAIL,Panadol,11/02/2020,2,9,0.21,0.29
SHELL,Amaryl,07/02/2020,2,13,2.007,2.169
HAIL,NyQuill,05/01/2020,2,14,1.551,1.688
W/SALE,AM 10 MG TAB,10/02/2020,2,3,1.141,1.267
MABELLA1,Panadol,26/01/2020,2,24,0.21,0.29
W/SALE,BE PLUS 30G,06/02/2020,2,10,1.802,1.934
MABELLA1,AM 10 MG TAB,12/02/2020,2,2,1.141,1.267
NOV 18TH,AM 10 MG TAB,01/01/2020,2,13,1.141,1.267
MSQ,NyQuill,16/01/2020,2,12,1.551,1.688
MABELLA1,Risperdal,26/01/2020,2,4,0.975,1.07
SHELL,Magne B6,04/01/2020,2,16,1.835,1.98
SQGM,Emend,05/01/2020,2,19,0.342,0.42
MARS,AM 10 MG TAB,12/01/2020,2,3,1.141,1.267
MARS,Advil,19/01/2020,2,6,0.497,0.582
ALKHUWAIR,AM 10 MG TAB,24/01/2020,2,12,1.141,1.267
SHELL,Magne B6,17/01/2020,2,19,1.835,1.98
SHELL,Miralax,02/02/2020,2,18,1.921,2.087
MARS,Emend,07/02/2020,2,28,0.342,0.42
ALKHUWAIR,Advil,13/01/2020,2,27,0.497,0.582
W/SALE,A D  25GM. CREAM,16/02/2020,2,25,1.669,1.808
MSQ,Magne B6,10/01/2020,2,17,1.835,1.98
W/SALE,Panadol,10/01/2020,2,12,0.21,0.29
ALKHUWAIR,BON CREAM 15G,14/02/2020,2,9,0.793,0.887
MSQ,BON CREAM 15G,19/01/2020,2,17,0.793,0.887
MSQ,BON CREAM 15G,26/01/2020,2,3,0.793,0.887
ALKHUWAIR,Lisinopril,13/02/2020,2,4,1.107,1.206
SHELL,NyQuill,07/02/2020,2,25,1.551,1.688
ALKHUWAIR,Emend,09/02/2020,2,13,0.342,0.42
MARS,Panadol,17/01/2020,2,8,0.21,0.29
SQGM,AL CREAM 15GM,23/01/2020,2,13,0.913,1.026
SQGM,AM 10 MG TAB,11/02/2020,2,26,1.141,1.267
W/SALE,BON CREAM 15G,30/01/2020,2,10,0.793,0.887
ALKHUWAIR,Amaryl,08/01/2020,2,23,2.007,2.169
MSQ,Visine,11/01/2020,2,15,0.663,0.756
HAIL,AM 10 MG TAB,24/01/2020,2,21,1.141,1.267
MSQ,Miralax,31/01/2020,2,8,1.921,2.087
MSQ,Miralax,04/02/2020,2,23,1.921,2.087
W/SALE,A D  25GM. CREAM,16/01/2020,2,7,1.669,1.808
SHELL,Miralax,26/01/2020,2,24,1.921,2.087
SQGM,Zovirax,16/02/2020,2,17,1.774,1.897
HAIL,Miralax,14/02/2020,2,27,1.921,2.087
W/SALE,Emend,10/02/2020,2,23,0.342,0.42
HAIL,BON CREAM 15G,14/02/2020,2,29,0.793,0.887
SHELL,Visine,18/01/2020,2,2,0.663,0.756
SQGM,Visine,19/01/2020,2,9,0.663,0.756
MSQ,Emend,10/02/2020,2,18,0.342,0.42
MABELLA1,Miralax,09/02/2020,2,20,1.921,2.087
SQGM,Magne B6,16/02/2020,2,18,1.835,1.98
NOV 18TH,Panadol,22/01/2020,2,18,0.21,0.29
ALKHUWAIR,Panadol,09/02/2020,2,22,0.21,0.29
SQGM,Advil,24/01/2020,2,27,0.497,0.582
NOV 18TH,Emend,11/01/2020,2,19,0.342,0.42
SQGM,Amaryl,03/01/2020,2,28,2.007,2.169
HAIL,Visine,01/02/2020,2,11,0.663,0.756
ALKHUWAIR,Amaryl,27/01/2020,2,6,2.007,2.169
HAIL,NyQuill,15/02/2020,2,11,1.551,1.688
HAIL,NyQuill,04/02/2020,2,28,1.551,1.688
W/SALE,NyQuill,15/02/2020,2,27,1.551,1.688
SHELL,Amaryl,22/01/2020,2,1,2.007,2.169
ALKHUWAIR,AL CREAM 15GM,05/02/2020,2,27,0.913,1.026
W/SALE,A D  25GM. CREAM,01/02/2020,2,27,1.669,1.808
NOV 18TH,Magne B6,13/02/2020,2,20,1.835,1.98
MABELLA1,Zovirax,19/01/2020,2,18,1.774,1.897
MARS,Visine,06/01/2020,2,10,0.663,0.756
MABELLA1,AM 10 MG TAB,12/01/2020,2,9,1.141,1.267
MSQ,NyQuill,01/01/2020,2,7,1.551,1.688
HAIL,Zovirax,03/02/2020,2,14,1.774,1.897
MARS,Sebastian 20GM CREAM,07/02/2020,2,10,1.534,1.638
NOV 18TH,A 5 MG TAB,01/02/2020,2,2,1.128,1.218
MARS,Advil,02/02/2020,2,10,0.497,0.582
SQGM,Panadol,03/02/2020,2,9,0.21,0.29
ALKHUWAIR,Miralax,14/02/2020,2,22,1.921,2.087
MABELLA1,Visine,28/01/2020,2,15,0.663,0.756
MARS,Panadol,03/01/2020,2,6,0.21,0.29
MARS,AL CREAM 15GM,11/01/2020,2,27,0.913,1.026
MABELLA1,A D  25GM. CREAM,26/01/2020,2,5,1.669,1.808
MARS,AM 10 MG TAB,19/01/2020,2,25,1.141,1.267
ALKHUWAIR,Advil,24/01/2020,2,15,0.497,0.582
MSQ,Magne B6,01/02/2020,2,3,1.835,1.98
W/SALE,A 5 MG TAB,08/02/2020,2,29,1.128,1.218
MSQ,BON CREAM 15G,03/02/2020,2,17,0.793,0.887
SQGM,A D  25GM. CREAM,27/01/2020,2,15,1.669,1.808
MARS,AM 10 MG TAB,14/02/2020,2,20,1.141,1.267
MABELLA1,Magne B6,28/01/2020,2,16,1.835,1.98
MARS,Panadol,01/01/2020,2,9,0.21,0.29
NOV 18TH,Amaryl,13/02/2020,2,8,2.007,2.169
MABELLA1,Lisinopril,11/02/2020,2,11,1.107,1.206
SHELL,AL CREAM 15GM,21/01/2020,2,29,0.913,1.026
MSQ,A D  25GM. CREAM,15/02/2020,2,3,1.669,1.808
MSQ,Amaryl,09/02/2020,2,16,2.007,2.169
SHELL,Amaryl,04/01/2020,2,11,2.007,2.169
MSQ,Zoloft,30/01/2020,2,3,1.749,1.893
NOV 18TH,Miralax,03/01/2020,2,16,1.921,2.087
MABELLA1,Miralax,11/01/2020,2,3,1.921,2.087
ALKHUWAIR,AL CREAM 15GM,10/02/2020,2,16,0.913,1.026
NOV 18TH,A 5 MG TAB,20/01/2020,2,4,1.128,1.218
SQGM,NyQuill,07/02/2020,2,26,1.551,1.688
MABELLA1,Amaryl,11/02/2020,2,28,2.007,2.169
MSQ,BON CREAM 15G,16/02/2020,2,7,0.793,0.887
NOV 18TH,BE PLUS 30G,23/01/2020,2,12,1.802,1.934
ALKHUWAIR,Risperdal,14/02/2020,2,15,0.975,1.07
HAIL,Zovirax,02/02/2020,2,14,1.774,1.897
NOV 18TH,Miralax,17/01/2020,2,19,1.921,2.087
SHELL,Sebastian 20GM CREAM,30/01/2020,2,13,1.534,1.638
MSQ,A D  25GM. CREAM,06/02/2020,2,8,1.669,1.808
ALKHUWAIR,Zoloft,16/01/2020,2,6,1.749,1.893
MARS,NyQuill,07/02/2020,2,27,1.551,1.688
MSQ,Zovirax,08/02/2020,2,10,1.774,1.897
SQGM,Zovirax,10/02/2020,2,8,1.774,1.897
NOV 18TH,Miralax,12/02/2020,2,25,1.921,2.087
SQGM,A D  25GM. CREAM,10/02/2020,2,7,1.669,1.808
NOV 18TH,BE PLUS 30G,10/02/2020,2,7,1.802,1.934
ALKHUWAIR,Zoloft,12/02/2020,2,23,1.749,1.893
SHELL,Risperdal,07/02/2020,2,5,0.975,1.07
SHELL,AM 10 MG TAB,04/01/2020,2,4,1.141,1.267
MARS,AL CREAM 15GM,06/02/2020,2,4,0.913,1.026
SQGM,Lisinopril,11/01/2020,2,4,1.107,1.206
NOV 18TH,A D  25GM. CREAM,10/02/2020,2,21,1.669,1.808
MABELLA1,NyQuill,14/01/2020,2,17,1.551,1.688
W/SALE,Advil,23/01/2020,2,21,0.497,0.582
MARS,Emend,18/01/2020,1,4,0.342,0.42
MSQ,Visine,09/01/2020,1,7,0.663,0.756
MARS,Emend,27/01/2020,1,3,0.342,0.42
HAIL,A D  25GM. CREAM,07/01/2020,1,10,1.669,1.808
SHELL,A D  25GM. CREAM,11/01/2020,1,3,1.669,1.808
W/SALE,A 5 MG TAB,01/01/2020,1,1,1.128,1.218
MSQ,Miralax,17/02/2020,1,28,1.921,2.087
W/SALE,Magne B6,04/01/2020,1,28,1.835,1.98
MARS,AL CREAM 15GM,03/02/2020,1,9,0.913,1.026
MABELLA1,Emend,18/01/2020,1,10,0.342,0.42
MARS,Visine,30/01/2020,1,7,0.663,0.756
MSQ,Panadol,08/01/2020,1,13,0.21,0.29
ALKHUWAIR,Magne B6,15/01/2020,1,7,1.835,1.98
MARS,Visine,22/01/2020,1,28,0.663,0.756
ALKHUWAIR,Miralax,20/01/2020,1,3,1.921,2.087
W/SALE,BE PLUS 30G,07/02/2020,1,3,1.802,1.934
MARS,A 5 MG TAB,10/01/2020,1,28,1.128,1.218
MARS,Zovirax,21/01/2020,1,3,1.774,1.897
ALKHUWAIR,Amaryl,15/01/2020,1,24,2.007,2.169
HAIL,Zovirax,02/02/2020,1,27,1.774,1.897
ALKHUWAIR,Visine,12/01/2020,1,20,0.663,0.756
MARS,BON CREAM 15G,18/01/2020,1,29,0.793,0.887
ALKHUWAIR,Zoloft,06/01/2020,1,14,1.749,1.893
MABELLA1,Amaryl,23/01/2020,1,7,2.007,2.169
MABELLA1,Miralax,13/02/2020,1,21,1.921,2.087
SQGM,Panadol,05/02/2020,1,5,0.21,0.29
MSQ,NyQuill,12/02/2020,1,29,1.551,1.688
MARS,NyQuill,16/01/2020,1,10,1.551,1.688
SQGM,NyQuill,23/01/2020,1,18,1.551,1.688
SHELL,Emend,23/01/2020,1,13,0.342,0.42
MABELLA1,AL CREAM 15GM,10/02/2020,1,20,0.913,1.026
SHELL,Panadol,16/01/2020,1,11,0.21,0.29
W/SALE,Visine,30/01/2020,1,22,0.663,0.756
MABELLA1,AM 10 MG TAB,17/01/2020,1,20,1.141,1.267
NOV 18TH,Emend,12/01/2020,1,9,0.342,0.42
W/SALE,Sebastian 20GM CREAM,23/01/2020,1,25,1.534,1.638
MARS,Magne B6,17/01/2020,1,16,1.835,1.98
SQGM,Zovirax,03/02/2020,1,27,1.774,1.897
MABELLA1,Panadol,27/01/2020,1,8,0.21,0.29
NOV 18TH,Lisinopril,05/02/2020,1,8,1.107,1.206
SQGM,AL CREAM 15GM,09/02/2020,1,19,0.913,1.026
NOV 18TH,Zovirax,09/02/2020,1,20,1.774,1.897
SHELL,Magne B6,09/02/2020,1,20,1.835,1.98
SQGM,Sebastian 20GM CREAM,14/02/2020,1,3,1.534,1.638
HAIL,BON CREAM 15G,26/01/2020,1,9,0.793,0.887
HAIL,Sebastian 20GM CREAM,08/02/2020,1,20,1.534,1.638
MABELLA1,NyQuill,09/01/2020,1,26,1.551,1.688
NOV 18TH,Sebastian 20GM CREAM,11/01/2020,1,1,1.534,1.638
W/SALE,A 5 MG TAB,03/01/2020,1,7,1.128,1.218
ALKHUWAIR,Amaryl,03/01/2020,1,16,2.007,2.169
W/SALE,Advil,06/01/2020,1,21,0.497,0.582
MARS,NyQuill,21/01/2020,1,12,1.551,1.688
SHELL,NyQuill,29/01/2020,1,24,1.551,1.688
HAIL,Risperdal,06/01/2020,1,9,0.975,1.07
MARS,Sebastian 20GM CREAM,11/02/2020,1,17,1.534,1.638
SQGM,Panadol,28/01/2020,1,29,0.21,0.29
SHELL,Amaryl,19/01/2020,1,4,2.007,2.169
SQGM,Zoloft,29/01/2020,1,7,1.749,1.893
MARS,A D  25GM. CREAM,07/01/2020,1,11,1.669,1.808
SHELL,BE PLUS 30G,27/01/2020,1,8,1.802,1.934
SHELL,Sebastian 20GM CREAM,27/01/2020,1,28,1.534,1.638
HAIL,Miralax,17/01/2020,1,12,1.921,2.087
NOV 18TH,Magne B6,03/02/2020,1,22,1.835,1.98
MABELLA1,Advil,21/01/2020,1,6,0.497,0.582
MABELLA1,AM 10 MG TAB,14/01/2020,1,25,1.141,1.267
MARS,Visine,10/01/2020,1,26,0.663,0.756
NOV 18TH,BON CREAM 15G,24/01/2020,1,24,0.793,0.887
ALKHUWAIR,Miralax,16/02/2020,1,7,1.921,2.087
SHELL,AL CREAM 15GM,01/01/2020,1,8,0.913,1.026
NOV 18TH,AM 10 MG TAB,28/01/2020,1,11,1.141,1.267
MARS,Panadol,16/01/2020,1,13,0.21,0.29
ALKHUWAIR,BON CREAM 15G,01/01/2020,1,19,0.793,0.887
SQGM,Magne B6,13/01/2020,1,19,1.835,1.98
